               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 479,            0.018486,           0.0065664,           0.0046071,             0.99915,                   1,             0.99535,             0.87013,             0.01031,           0.0030905,           0.0017272,           0.0020382,           0.0020382,           0.0020382
                 480,            0.015976,           0.0064281,           0.0028129,             0.99927,                   1,             0.99535,             0.88609,           0.0073705,             0.00288,           0.0017349,           0.0020348,           0.0020348,           0.0020348
                 481,            0.017114,            0.006745,           0.0060662,             0.99963,                   1,             0.99538,             0.86781,            0.007322,           0.0028134,           0.0017359,           0.0020315,           0.0020315,           0.0020315
                 482,            0.016162,           0.0064112,           0.0044616,             0.99963,                   1,             0.99538,             0.86781,            0.007322,           0.0028134,           0.0017359,           0.0020285,           0.0020285,           0.0020285
                 483,            0.014436,           0.0058009,           0.0048769,              0.9998,                   1,             0.99539,             0.89447,           0.0069005,           0.0027469,            0.001749,           0.0020256,           0.0020256,           0.0020256
                 484,            0.014682,           0.0067702,           0.0027552,             0.99996,                   1,             0.99541,             0.86186,           0.0084964,           0.0028453,           0.0017501,           0.0020228,           0.0020228,           0.0020228
                 485,            0.013733,           0.0069878,           0.0029845,             0.99984,                   1,             0.99542,             0.86438,           0.0081374,           0.0028541,           0.0017441,           0.0020202,           0.0020202,           0.0020202
                 486,            0.018323,           0.0060705,           0.0040943,             0.99984,                   1,             0.99542,             0.86438,           0.0081374,           0.0028541,           0.0017441,           0.0020178,           0.0020178,           0.0020178
                 487,            0.016175,           0.0064303,           0.0031014,             0.99972,                   1,             0.99545,             0.87314,           0.0074998,           0.0028346,           0.0017398,           0.0020155,           0.0020155,           0.0020155
                 488,             0.01586,           0.0063982,           0.0027219,             0.99976,                   1,             0.99547,             0.88571,           0.0081204,           0.0028365,           0.0017327,           0.0020133,           0.0020133,           0.0020133
                 489,            0.016656,           0.0062078,            0.007053,             0.99964,                   1,             0.99547,             0.88433,           0.0072406,           0.0027422,           0.0017206,           0.0020114,           0.0020114,           0.0020114
                 490,             0.01704,            0.007003,           0.0025615,             0.99964,                   1,             0.99547,             0.88433,           0.0072406,           0.0027422,           0.0017206,           0.0020095,           0.0020095,           0.0020095
                 491,            0.016073,           0.0060831,           0.0085614,             0.99963,                   1,             0.99549,             0.87423,           0.0075208,           0.0027426,           0.0017094,           0.0020079,           0.0020079,           0.0020079
                 492,            0.014856,           0.0059274,           0.0045972,             0.99959,                   1,             0.99548,             0.87261,           0.0085269,           0.0027997,           0.0017158,           0.0020064,           0.0020064,           0.0020064
                 493,            0.019326,           0.0058751,           0.0044354,             0.99958,                   1,             0.99548,             0.90764,           0.0072694,           0.0027319,           0.0017039,           0.0020051,           0.0020051,           0.0020051
                 494,            0.017489,           0.0075526,           0.0039783,             0.99958,                   1,             0.99548,             0.90764,           0.0072694,           0.0027319,           0.0017039,           0.0020039,           0.0020039,           0.0020039
                 495,            0.015624,           0.0057672,            0.005626,             0.99939,                   1,             0.99548,             0.91288,           0.0068867,           0.0026868,           0.0017017,           0.0020028,           0.0020028,           0.0020028
                 496,             0.01507,           0.0069538,            0.003593,              0.9993,                   1,             0.99549,             0.87935,           0.0073146,           0.0027637,           0.0016999,            0.002002,            0.002002,            0.002002
                 497,            0.016146,           0.0060108,           0.0078348,             0.99925,                   1,             0.99547,             0.90113,           0.0068711,           0.0027936,           0.0016914,           0.0020013,           0.0020013,           0.0020013
                 498,            0.018401,           0.0068814,           0.0027242,             0.99925,                   1,             0.99547,             0.90113,           0.0068711,           0.0027936,           0.0016914,           0.0020007,           0.0020007,           0.0020007
                 499,             0.01668,           0.0075913,           0.0028701,             0.99927,                   1,             0.99545,             0.89853,           0.0072811,           0.0028982,           0.0016831,           0.0020003,           0.0020003,           0.0020003
