               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 483,            0.015274,           0.0059847,           0.0032636,             0.99981,                   1,              0.9954,             0.88887,           0.0073751,           0.0030022,           0.0019397,           0.0020256,           0.0020256,           0.0020256
                 484,            0.014982,           0.0067424,            0.002937,             0.99963,                   1,              0.9954,              0.8539,           0.0077062,           0.0030187,           0.0019689,           0.0020228,           0.0020228,           0.0020228
                 485,            0.014037,           0.0070008,           0.0037283,             0.99936,                   1,             0.99542,             0.89342,           0.0088075,           0.0031177,           0.0019822,           0.0020202,           0.0020202,           0.0020202
                 486,            0.020707,           0.0062203,           0.0030428,             0.99936,                   1,             0.99542,             0.89342,           0.0088075,           0.0031177,           0.0019822,           0.0020178,           0.0020178,           0.0020178
                 487,            0.018309,           0.0064825,           0.0035644,             0.99917,                   1,             0.99543,             0.88853,           0.0079866,           0.0030401,            0.001996,           0.0020155,           0.0020155,           0.0020155
                 488,            0.018525,           0.0066927,           0.0031383,             0.99908,                   1,             0.99545,             0.85726,            0.007994,           0.0030343,            0.001999,           0.0020133,           0.0020133,           0.0020133
                 489,            0.018389,           0.0061932,           0.0032583,             0.99892,                   1,             0.99546,             0.86409,           0.0071711,           0.0029685,           0.0019975,           0.0020114,           0.0020114,           0.0020114
                 490,            0.016391,           0.0070202,            0.003674,             0.99892,                   1,             0.99546,             0.86409,           0.0071711,           0.0029685,           0.0019975,           0.0020095,           0.0020095,           0.0020095
                 491,            0.015233,           0.0059555,           0.0076856,             0.99885,                   1,             0.99547,             0.85865,           0.0072585,           0.0029437,           0.0019855,           0.0020079,           0.0020079,           0.0020079
                 492,            0.014176,           0.0060315,           0.0056595,             0.99896,                   1,             0.99545,             0.86993,           0.0079538,           0.0030078,            0.001975,           0.0020064,           0.0020064,           0.0020064
                 493,            0.017076,           0.0055942,           0.0030379,             0.99894,                   1,             0.99547,              0.8767,           0.0069125,           0.0029184,           0.0019494,           0.0020051,           0.0020051,           0.0020051
                 494,            0.018113,           0.0075213,           0.0052981,             0.99894,                   1,             0.99547,              0.8767,           0.0069125,           0.0029184,           0.0019494,           0.0020039,           0.0020039,           0.0020039
                 495,            0.016932,           0.0060773,           0.0047802,             0.99901,                   1,             0.99548,             0.85832,           0.0071617,           0.0029289,            0.001931,           0.0020028,           0.0020028,           0.0020028
                 496,            0.015266,           0.0069741,           0.0036433,             0.99904,                   1,             0.99546,             0.88153,           0.0066771,           0.0029124,           0.0019089,            0.002002,            0.002002,            0.002002
                 497,            0.015837,           0.0058435,            0.004029,             0.99914,                   1,             0.99547,             0.88815,           0.0070435,           0.0029364,           0.0018743,           0.0020013,           0.0020013,           0.0020013
                 498,            0.017726,           0.0067936,           0.0029007,             0.99914,                   1,             0.99547,             0.88815,           0.0070435,           0.0029364,           0.0018743,           0.0020007,           0.0020007,           0.0020007
                 499,            0.017761,           0.0076303,           0.0034031,             0.99931,                   1,             0.99547,             0.88881,           0.0074182,           0.0030115,           0.0018402,           0.0020003,           0.0020003,           0.0020003
